NAME,SAEPOVRTALL_RATE,Location,Latitude,Longitude
Chattooga County,22.5,"34.463266,-85.313622",34.463266,-85.313622
Cherokee County,9.6,"34.251453,-84.480261",34.251453,-84.480261
Clarke County,39.2,"33.951935,-83.357567",33.951935,-83.357567
Clay County,36.3,"31.644793,-85.002554",31.644793,-85.002554
Clayton County,25.2,"33.557194,-84.375233",33.557194,-84.375233
Clinch County,26.8,"30.971699,-82.820974",30.971699,-82.820974
Cobb County,13.2,"33.89993,-84.564147",33.89993,-84.564147
Coffee County,27.9,"31.518229,-82.820974",31.518229,-82.820974
Colquitt County,28.9,"31.207286,-83.847302",31.207286,-83.847302
Columbia County,8.2,"33.509851,-82.25833",33.509851,-82.25833
Cook County,27.8,"31.142804,-83.464355",31.142804,-83.464355
Coweta County,13.9,"33.371671,-84.731556",33.371671,-84.731556
Crawford County,19.5,"32.70908,-83.974426",32.70908,-83.974426
Crisp County,32.5,"31.887572,-83.804868",31.887572,-83.804868
Dade County,17.5,"34.910902,-85.478807",34.910902,-85.478807
Dawson County,12.2,"34.412912,-84.143514",34.412912,-84.143514
Decatur County,31.9,"30.872006,-84.522219",30.872006,-84.522219
DeKalb County,19.8,"33.795644,-84.22788",33.795644,-84.22788
Dodge County,27.4,"32.128727,-83.207764",32.128727,-83.207764
Dooly County,32.4,"32.159345,-83.804868",32.159345,-83.804868
Dougherty County,31,"31.543938,-84.22788",31.543938,-84.22788
Douglas County,16.2,"33.729023,-84.731556",33.729023,-84.731556
Early County,28.2,"31.390111,-84.898478",31.390111,-84.898478
Echols County,26,"30.750329,-82.950156",30.750329,-82.950156
Effingham County,12.3,"32.378148,-81.383933",32.378148,-81.383933
Elbert County,23.3,"34.079537,-82.864062",34.079537,-82.864062
Emanuel County,28.8,"32.572663,-82.301773",32.572663,-82.301773
Evans County,28.4,"32.142701,-81.909826",32.142701,-81.909826
Fannin County,21.5,"34.858041,-84.22788",34.858041,-84.22788
Fayette County,8.7,"33.450221,-84.480261",33.450221,-84.480261
Floyd County,20.6,"34.282897,-85.230841",34.282897,-85.230841
Forsyth County,8,"34.23585,-84.143514",34.23585,-84.143514
Franklin County,22.5,"34.364572,-83.207764",34.364572,-83.207764
Fulton County,20,"33.803397,-84.396253",33.803397,-84.396253
Gilmer County,26.3,"34.693536,-84.480261",34.693536,-84.480261
Glascock County,18.8,"33.242299,-82.626734",33.242299,-82.626734
Glynn County,19.6,"31.262417,-81.603506",31.262417,-81.603506
Gordon County,18.6,"34.48917,-84.856793",34.48917,-84.856793
Grady County,28.4,"30.905008,-84.22788",30.905008,-84.22788
Greene County,25,"33.518659,-83.1649",33.518659,-83.1649
Gwinnett County,15.7,"33.919065,-84.016742",33.919065,-84.016742
Habersham County,18.8,"34.647889,-83.549657",34.647889,-83.549657
Hall County,17.8,"34.30778,-83.804868",34.30778,-83.804868
Hancock County,34.4,"33.288262,-83.036138",33.288262,-83.036138
Haralson County,20.4,"33.802172,-85.190068",33.802172,-85.190068
Harris County,10.6,"32.70327,-84.856793",32.70327,-84.856793
Hart County,21.3,"34.350004,-82.950156",34.350004,-82.950156
Heard County,28,"33.299041,-85.147936",33.299041,-85.147936
Henry County,13,"33.434796,-84.143514",33.434796,-84.143514
Houston County,14.3,"32.421966,-83.634843",32.421966,-83.634843
Irwin County,24.6,"31.589322,-83.293409",31.589322,-83.293409
Jackson County,15.6,"34.117451,-83.549657",34.117451,-83.549657
Jasper County,20.4,"33.324692,-83.719914",33.324692,-83.719914
Jeff Davis County,25,"31.823485,-82.605118",31.823485,-82.605118
Jefferson County,30.7,"33.074075,-82.43194",33.074075,-82.43194
Jenkins County,35.8,"32.778125,-81.997111",32.778125,-81.997111
Johnson County,31.4,"32.730819,-82.691543",32.730819,-82.691543
Jones County,16.2,"33.000258,-83.50702",33.000258,-83.50702
Lamar County,19.6,"33.076588,-84.143514",33.076588,-84.143514
Lanier County,24.8,"31.029127,-83.036138",31.029127,-83.036138
Laurens County,24.9,"32.433014,-82.993161",32.433014,-82.993161
Lee County,12.7,"31.812844,-84.143514",31.812844,-84.143514
Liberty County,16.8,"31.842969,-81.471839",31.842969,-81.471839
Lincoln County,24.1,"33.78751,-82.43194",33.78751,-82.43194
Long County,24.7,"31.775554,-81.822436",31.775554,-81.822436
Lowndes County,27.1,"30.860002,-83.293409",30.860002,-83.293409
Lumpkin County,18,"34.581397,-83.974426",34.581397,-83.974426
Macon County,28.5,"32.352361,-84.059029",32.352361,-84.059029
Madison County,20,"34.099025,-83.207764",34.099025,-83.207764
Marion County,24.1,"32.328102,-84.522219",32.328102,-84.522219
McDuffie County,23.1,"33.525863,-82.518584",33.525863,-82.518584
McIntosh County,21.7,"31.474815,-81.383933",31.474815,-81.383933
Meriwether County,21.6,"33.056128,-84.689749",33.056128,-84.689749
Miller County,25.2,"31.200822,-84.731556",31.200822,-84.731556
Mitchell County,30.6,"31.223007,-84.185712",31.223007,-84.185712
Monroe County,14.7,"32.974685,-83.889706",32.974685,-83.889706
Montgomery County,25.7,"32.180209,-82.518584",32.180209,-82.518584
Morgan County,16.5,"33.579419,-83.464355",33.579419,-83.464355
Murray County,24.8,"34.792803,-84.731556",34.792803,-84.731556
Muscogee County,19.8,"32.479413,-84.898478",32.479413,-84.898478
Newton County,18.5,"33.55443,-83.847302",33.55443,-83.847302
Oconee County,8.8,"33.823199,-83.443012",33.823199,-83.443012
Oglethorpe County,17.4,"33.911973,-83.036138",33.911973,-83.036138
Paulding County,11.8,"33.914204,-84.898478",33.914204,-84.898478
Peach County,25.8,"32.589293,-83.826088",32.589293,-83.826088
Pickens County,14.6,"34.449717,-84.45927",34.449717,-84.45927
Pierce County,21.2,"31.343806,-82.171363",31.343806,-82.171363
Pike County,14,"33.088187,-84.396253",33.088187,-84.396253
Polk County,23.9,"34.01324,-85.147936",34.01324,-85.147936
Pulaski County,22.8,"32.232644,-83.464355",32.232644,-83.464355
Putnam County,18.7,"33.306998,-83.378939",33.306998,-83.378939
Quitman County,27.5,"31.848597,-84.981754",31.848597,-84.981754
Rabun County,20.5,"34.902729,-83.378939",34.902729,-83.378939
Randolph County,30.8,"31.79134,-84.689749",31.79134,-84.689749
Richmond County,25.2,"33.320534,-82.08429",33.320534,-82.08429
Rockdale County,15.5,"33.675249,-84.037889",33.675249,-84.037889
Schley County,19.7,"32.273614,-84.312126",32.273614,-84.312126
Screven County,27.1,"32.707467,-81.603506",32.707467,-81.603506
Seminole County,28.6,"30.933143,-84.898478",30.933143,-84.898478
Spalding County,23.4,"33.263673,-84.312126",33.263673,-84.312126
Stephens County,22.7,"34.5459,-83.293409",34.5459,-83.293409
Stewart County,39.1,"32.114134,-84.815078",32.114134,-84.815078
Sumter County,28.9,"31.99816,-84.22788",31.99816,-84.22788
Talbot County,24.3,"32.689132,-84.522219",32.689132,-84.522219
Taliaferro County,29.8,"33.569788,-82.885596",33.569788,-82.885596
Tattnall County,35.3,"32.063458,-82.08429",32.063458,-82.08429
Taylor County,26.9,"32.540746,-84.22788",32.540746,-84.22788
Telfair County,36.4,"31.890765,-82.993161",31.890765,-82.993161
Terrell County,36.3,"31.737008,-84.480261",31.737008,-84.480261
Thomas County,26.3,"30.841741,-83.847302",30.841741,-83.847302
Tift County,26.4,"31.42056,-83.549657",31.42056,-83.549657
Toombs County,26.1,"32.079507,-82.345189",32.079507,-82.345189
Towns County,19.4,"34.920821,-83.719914",34.920821,-83.719914
Treutlen County,28,"32.387023,-82.583495",32.387023,-82.583495
Troup County,22.4,"33.069857,-85.023346",33.069857,-85.023346
Turner County,28.2,"31.697653,-83.634843",31.697653,-83.634843
Twiggs County,23.1,"32.68356,-83.464355",32.68356,-83.464355
Union County,18.4,"34.84576,-83.974426",34.84576,-83.974426
Upson County,22,"32.904768,-84.312126",32.904768,-84.312126
Walker County,18.6,"34.685823,-85.354965",34.685823,-85.354965
Walton County,15.3,"33.770861,-83.719914",33.770861,-83.719914
Ware County,27.2,"31.134411,-82.475276",31.134411,-82.475276
Warren County,27,"33.447039,-82.691543",33.447039,-82.691543
Washington County,26.1,"32.962702,-82.820974",32.962702,-82.820974
Wayne County,23.9,"31.509211,-81.909826",31.509211,-81.909826
Webster County,23.1,"32.012989,-84.564147",32.012989,-84.564147
Wheeler County,42.2,"32.099979,-82.691543",32.099979,-82.691543
White County,15.8,"34.656773,-83.719914",34.656773,-83.719914
Whitfield County,17.8,"34.803357,-84.981754",34.803357,-84.981754
Wilcox County,32.8,"31.961176,-83.464355",31.961176,-83.464355
Wilkes County,23.3,"33.808264,-82.777858",33.808264,-82.777858
Wilkinson County,18.3,"32.802468,-83.1649",32.802468,-83.1649
Worth County,26.7,"31.528249,-83.889706",31.528249,-83.889706
Hawaii County,20.4,"19.542915,-155.665857",19.542915,-155.665857
Honolulu County,10.3,"21.306986,-157.858432",21.306986,-157.858432
Kauai County,12.9,"21.966108,-159.573791",21.966108,-159.573791
Maui County,12.8,"20.798363,-156.331925",20.798363,-156.331925
Ada County,13.4,"43.478767,-116.24203",43.478767,-116.24203
Adams County,17.1,"44.988256,-116.491609",44.988256,-116.491609
Bannock County,18.7,"42.583636,-112.143022",42.583636,-112.143022
Bear Lake County,14,"42.228222,-111.284503",42.228222,-111.284503
Benewah County,16.3,"47.243784,-116.649943",47.243784,-116.649943
Bingham County,15.5,"43.21123,-112.362415",43.21123,-112.362415
Blaine County,10.4,"43.474343,-113.966445",43.474343,-113.966445
Boise County,15.7,"43.960479,-115.856311",43.960479,-115.856311
Bonner County,17.2,"48.275178,-116.593148",48.275178,-116.593148
Bonneville County,13.9,"43.450868,-111.545529",43.450868,-111.545529
Boundary County,18.5,"48.798762,-116.562706",48.798762,-116.562706
Butte County,16.2,"43.64482,-113.184138",43.64482,-113.184138
Camas County,12.4,"43.509369,-114.824366",43.509369,-114.824366
Canyon County,20.1,"43.677958,-116.686543",43.677958,-116.686543
Caribou County,12.2,"42.753868,-111.666072",42.753868,-111.666072
Cassia County,16.7,"42.358036,-113.57285",42.358036,-113.57285
Clark County,18.1,"44.197555,-112.37555",44.197555,-112.37555
Clearwater County,17,"46.677574,-115.562038",46.677574,-115.562038
Custer County,13.8,"44.33319,-114.261433",44.33319,-114.261433
Elmore County,12.9,"43.115428,-115.526446",43.115428,-115.526446
Franklin County,11.1,"42.210034,-111.761466",42.210034,-111.761466
Fremont County,16.8,"44.224274,-111.479003",44.224274,-111.479003
Gem County,17.7,"44.032494,-116.358924",44.032494,-116.358924
Gooding County,18.5,"42.918056,-114.749435",42.918056,-114.749435
Idaho County,16.9,"45.901954,-115.723743",45.901954,-115.723743
Jefferson County,14.3,"43.76409,-112.249367",43.76409,-112.249367
Jerome County,18,"42.712818,-114.328786",42.712818,-114.328786
Kootenai County,16.1,"47.756841,-116.622206",47.756841,-116.622206
Latah County,18.7,"46.736036,-116.67642",46.736036,-116.67642
Lemhi County,18.9,"45.036459,-113.923055",45.036459,-113.923055
Lewis County,20.2,"46.266479,-116.405409",46.266479,-116.405409
Lincoln County,16.1,"43.049642,-114.169441",43.049642,-114.169441
Madison County,38.5,"43.750833,-111.558374",43.750833,-111.558374
Minidoka County,17.4,"42.840997,-113.580813",42.840997,-113.580813
Nez Perce County,12.9,"46.418181,-116.622876",46.418181,-116.622876
Oneida County,14.7,"42.205977,-112.524509",42.205977,-112.524509
Owyhee County,25.1,"42.682736,-116.062289",42.682736,-116.062289
Payette County,19.2,"44.020519,-116.72054",44.020519,-116.72054
Power County,17.2,"42.752849,-112.768452",42.752849,-112.768452
Shoshone County,19.7,"47.174695,-115.910468",47.174695,-115.910468
Teton County,12.5,"43.784579,-111.191762",43.784579,-111.191762
Twin Falls County,17.7,"42.335252,-114.675892",42.335252,-114.675892
Valley County,12,"44.920467,-115.792638",44.920467,-115.792638
Washington County,18.8,"44.365872,-116.754861",44.365872,-116.754861
Adams County,15.9,"40.057769,-91.135302",40.057769,-91.135302
Alexander County,31.3,"37.167016,-89.36063",37.167016,-89.36063
Bond County,14.3,"38.902985,-89.474218",38.902985,-89.474218
Boone County,10.3,"42.348498,-88.826301",42.348498,-88.826301
Brown County,15.3,"39.937957,-90.715275",39.937957,-90.715275
Bureau County,10.7,"41.359916,-89.474218",41.359916,-89.474218
Calhoun County,12.5,"39.173322,-90.658333",39.173322,-90.658333
Carroll County,15,"42.038584,-89.96268",42.038584,-89.96268
Cass County,14.8,"39.93986,-90.262004",39.93986,-90.262004
Champaign County,23.4,"40.213887,-88.246118",40.213887,-88.246118
Christian County,13.4,"39.567218,-89.322695",39.567218,-89.322695
Clark County,12.4,"39.382419,-87.776333",39.382419,-87.776333
Clay County,14.9,"38.727943,-88.556531",38.727943,-88.556531
Clinton County,9.1,"38.568444,-89.625165",38.568444,-89.625165
Coles County,21.8,"39.556001,-88.246118",39.556001,-88.246118
Cook County,17.8,"41.737659,-87.697554",41.737659,-87.697554
Crawford County,15.1,"39.049957,-87.776333",39.049957,-87.776333
Cumberland County,12.4,"39.265353,-88.20716",39.265353,-88.20716
De Witt County,11.6,"40.181036,-88.90306",40.181036,-88.90306
DeKalb County,15.9,"41.832998,-88.710896",41.832998,-88.710896
Douglas County,10,"39.761763,-88.20716",39.761763,-88.20716
DuPage County,7.8,"41.824383,-88.090076",41.824383,-88.090076
Edgar County,14.4,"39.713122,-87.776333",39.713122,-87.776333
Edwards County,12,"38.426783,-88.050979",38.426783,-88.050979
Effingham County,10.7,"39.062177,-88.556531",39.062177,-88.556531
Fayette County,18.7,"39.066957,-89.017933",39.066957,-89.017933
Ford County,11.1,"40.498859,-88.20716",40.498859,-88.20716
Franklin County,18.6,"38.01572,-88.90306",38.01572,-88.90306
Fulton County,13.1,"40.553182,-90.224466",40.553182,-90.224466
Gallatin County,18.3,"37.710775,-88.246118",37.710775,-88.246118
Greene County,14.9,"39.402986,-90.374835",39.402986,-90.374835
Grundy County,7.1,"41.350053,-88.401604",41.350053,-88.401604
Hamilton County,15.5,"38.054319,-88.556531",38.054319,-88.556531
Hancock County,12.1,"40.384936,-91.135302",40.384936,-91.135302
Hardin County,20.4,"37.49951,-88.362785",37.49951,-88.362785
Henderson County,12,"40.833555,-90.943847",40.833555,-90.943847
Henry County,10.2,"41.361088,-90.074677",41.361088,-90.074677
Iroquois County,13.3,"40.774028,-87.697554",40.774028,-87.697554
Jackson County,33.7,"37.72183,-89.322695",37.72183,-89.322695
Jasper County,10.7,"39.055497,-88.090076",39.055497,-88.090076
Jefferson County,17.6,"38.226735,-88.864698",38.226735,-88.864698
Jersey County,9.9,"39.070475,-90.374835",39.070475,-90.374835
Jo Daviess County,9.7,"42.31488,-90.224466",42.31488,-90.224466
Johnson County,15.4,"37.420376,-88.90306",37.420376,-88.90306
Kane County,12.6,"41.987884,-88.401604",41.987884,-88.401604
Kankakee County,16.4,"41.179098,-87.776333",41.179098,-87.776333
Kendall County,5.1,"41.550704,-88.440388",41.550704,-88.440388
Knox County,20.2,"40.877641,-90.224466",40.877641,-90.224466
La Salle County,11.7,"41.436399,-88.941387",41.436399,-88.941387
Lake County,11.1,"42.368936,-87.827153",42.368936,-87.827153
Lawrence County,14.4,"38.715753,-87.776333",38.715753,-87.776333
Lee County,11.3,"41.678984,-89.322695",41.678984,-89.322695
Livingston County,12,"40.86886,-88.556531",40.86886,-88.556531
Logan County,13.6,"40.061338,-89.322695",40.061338,-89.322695
Macon County,14.8,"39.894906,-89.017933",39.894906,-89.017933
Macoupin County,12.5,"39.237527,-89.925323",39.237527,-89.925323
Madison County,14,"38.90414,-89.925323",38.90414,-89.925323
Marion County,17.1,"38.731328,-88.864698",38.731328,-88.864698
Marshall County,10.7,"40.997293,-89.36063",40.997293,-89.36063
Mason County,13.8,"40.2271,-89.925323",40.2271,-89.925323
Massac County,18.8,"37.24783,-88.7494",37.24783,-88.7494
McDonough County,20.3,"40.388512,-90.677305",40.388512,-90.677305
McHenry County,8,"42.303999,-88.401604",42.303999,-88.401604
McLean County,15.1,"40.547843,-88.864698",40.547843,-88.864698
Menard County,9.2,"40.022136,-89.813036",40.022136,-89.813036
Mercer County,9.3,"41.198504,-90.677305",41.198504,-90.677305
Monroe County,5.2,"38.274253,-90.186964",38.274253,-90.186964
Montgomery County,14.5,"39.236369,-89.474218",39.236369,-89.474218
Morgan County,14.3,"39.734122,-90.224466",39.734122,-90.224466
Moultrie County,11.4,"39.602054,-88.595175",39.602054,-88.595175
Ogle County,10.4,"41.996981,-89.322695",41.996981,-89.322695
Peoria County,18.3,"40.71564,-89.775534",40.71564,-89.775534
Perry County,18.5,"38.061202,-89.322695",38.061202,-89.322695
Piatt County,7.3,"40.054353,-88.556531",40.054353,-88.556531
Pike County,16.1,"39.566236,-90.8294",39.566236,-90.8294
Pope County,19.5,"37.417132,-88.595175",37.417132,-88.595175
Pulaski County,22.4,"37.251242,-89.132487",37.251242,-89.132487
Putnam County,8.3,"41.238474,-89.284725",41.238474,-89.284725
Randolph County,17,"38.062932,-89.775534",38.062932,-89.775534
Richland County,14.7,"38.721279,-88.090076",38.721279,-88.090076
Rock Island County,14.1,"41.399821,-90.563609",41.399821,-90.563609
Saline County,20.8,"37.714968,-88.556531",37.714968,-88.556531
Sangamon County,16,"39.733735,-89.625165",39.733735,-89.625165
Schuyler County,12.3,"40.184454,-90.63937",40.184454,-90.63937
Scott County,11.3,"39.609493,-90.487992",39.609493,-90.487992
Shelby County,10.8,"39.39807,-88.864698",39.39807,-88.864698
St. Clair County,19.1,"38.400812,-89.925323",38.400812,-89.925323
Stark County,10.4,"41.079566,-89.813036",41.079566,-89.813036
Stephenson County,14.5,"42.314489,-89.625165",42.314489,-89.625165
Tazewell County,11.3,"40.552208,-89.474218",40.552208,-89.474218
Union County,19.8,"37.508653,-89.284725",37.508653,-89.284725
Vermilion County,19.8,"40.122469,-87.697554",40.122469,-87.697554
Wabash County,13.5,"38.422648,-87.815672",38.422648,-87.815672
Warren County,14.2,"40.875878,-90.677305",40.875878,-90.677305
Washington County,9.5,"38.398887,-89.322695",38.398887,-89.322695
Wayne County,12.6,"38.389982,-88.401604",38.389982,-88.401604
White County,16.8,"38.050114,-88.246118",38.050114,-88.246118
